query_id,question,correct_document_id,rank
3190,펨토의 전생은 누구인가?,57595,18
3191,<내 어머니 사는 나라>의 작가가 직접 방문했던 곳은?,55682,1
3192,2020년 직권남용으로 인해 2년형을 선고받았던 사람의 직위는 무엇이었나요?,17792,1
3193,미디어법 가결선포 권한쟁의를 발생시킨 측은?,29672,1
3194,황녹색의 유약이 있는 겉부분이 없어지면 무슨색을 띄는가?,38256,1
3195,인류의 발전과 혼란의 원인을 제공한 주체는?,27414,21
3196,교황 갈리스토2세가 종교회의를 개최한 도시는?,34819,1
3197,김구가 안공근에게 야단쳤던 내용이 담긴 책은?,27570,1
3198,기혼 남성들이 사용하던 망건은 신체 어느 부위에 착용하는 것인가?,19259,2
3199,반도가극단과 더불어 시대극을 조선어로 연극하는 단체는?,24749,1
3200,파비아 대학교에 일반 대학의 지위를 부여한 인물의 직업은?,6772,2
3201,혁마르파는 무엇을 통해 중핵파와 해방파의 지도자들을 죽였는가?,57521,1
3202,헨드릭스는 어디로 휴가를 갔다가 뇌졸중을 앓았나요?,20117,1
3203,스텝 기후와 사막 지형이 동시에 나타나는 곳은?,55652,4
3204,페라타 제6군단은 기원전 41년에 누구와 동방에 있었나요?,59061,1
3205,네팔의 헌법 수립안 투표에서 기권한 사람의 수는?,47169,1
3206,이슈타르가 다시 부활한 탐무즈와 함께 머무를 수 있는 계절은?,13012,1
3207,<무정>을 기획한 인물이 태어난 도시는?,11768,21
3208,실존하는 발광체로 만들 수 있는 색깔을 의미하는 단어는?,56639,21
3209,아서 케이스가 조작에 있어서 큰 역할을 했다고 판단한 인물은?,28421,1
3210,장춘단 터가 공원으로 바뀐 해는?,15023,21
3211,상대론에서 운동에너지와 전체에너지의 합은 무엇에 비례하나?,7108,4
3212,초신성이 폭발할 때 충격파에 의해 압축되거나 열을 받는 것은 무엇인가?,16333,1
3213,블레인이 연방 상원으로 선발되기 전까지 맡은 보직이 끝난 해는?,40738,1
3214,더우징퉁의 출생 날짜는?,8731,2
3215,"북한의 작은 목선이 삼척항에 입항했던 날, 대책 회의가 시작된 장소는?",54180,1
3216,1950년대 항생제과다사용 원인은 미생물이 항생제에 무엇을 가지게 되어서인가?,45947,4
3217,장면의 깡패 및 혁신세력 소탕 추진 계획을 수포로 돌린 사건은?,6972,2
3218,춘추 전국 시대에 널리 쓰였던 화폐는?,15883,1
3219,에드워드 3세가 프랑스에서 철수한 것은 무엇 때문인가?,9059,21
3220,"브리오니 협정에 따르면, 슬로베니아는 독립 선포 후 얼마동안 독립 활동을 멈춰야 하는가?",52583,2
3221,510년 민주정을 성립한 나라와 전쟁에서 충돌하였던 조직은?,21267,1
3222,요셉하이든이 자신의 모든 교향곡을 작성하기까지 얼마나 걸렸는가?,5395,3
3223,아미달라 여왕이 팰퍼틴과 손잡고 견제하고자 한 대상은?,13662,1
3224,지방자치단체를 분석한 최초의 보고서는?,56414,21
3225,주찬의 굴복을 받은 사람은?,50310,16
3226,박종철이 검찰총장직에서 물러나는데 결정적 역할을 한 제도는?,46697,1
3227,나이지리아에서 민주주의의 날이 처음 생긴 년도는?,19572,1
3228,후한에서 사마씨 가문과 함께 명성을 날린 집안은?,16645,1
3229,2차 국공 합작 이후 국민당이 설립한 기관은?,14122,7
3230,"""이와나미 문화인""과 이미지적으로 친화성이 있는 인물의 이름은?",58072,1
3231,옻칠의 종류 중 유일하게 물질의 산화를 막기위해 칠하는 것은?,19687,4
3232,1175년에 많은 인부들이 고용되었던 곳은?,7305,3
3233,후아나의 남편은 어디 출신인가?,28753,2
3234,모터헤드에서 베이스와 보컬을 동시에 맡고 있는 사람은?,55765,1
3235,아르타크세르크세스를 독으로 살해한 인물은 누구인가?,45731,7
3236,영지대사가 절을 재건하기 전 절의 명칭은?,15567,17
3237,승표 부부에 대해 적혀있는 명문은 무엇으로 쓰여진 것인가?,47334,1
3238,피해자의 왕따 문제를 회피한 사람은 누구인가요?,30359,1
3239,수천명의 원군이 전투력 강화를 위해 퀘벡으로 파견된 해는?,34715,1
3240,경성제국대학과 홋카이도제국대학의 예과 수업연한이 동일해진 것은 몇 년인가?,8564,2
3241,"잉글랜드에게서 돈과 물품, 군인들을 전달할 수 있었던 것은 무엇을 차지했기 때문인가?",16973,21
3242,두영에게 형양을 지키도록 명령한 인물은 누구인가요?,40922,3
3243,2013년 올레나 소콜로브스키가 출장할 수 없게 된 이유는?,19336,1
3244,행복한 왕자 동상이 도움을 요청한 동물은?,30483,1
3245,빈딘성에서 가장 높은 지역은 어디인가?,22866,1
3246,베이컨이 발표한 부정적인 원리 중 언어와 관련된 원리는?,6642,2
3247,소련군은 언제부터 핀란드 내륙으로 진격하였는가?,4883,21
3248,이슬람교와 힌두교를 혼합해서 새로운 종교를 만든 사람은?,7102,2
3249,김용석이 행정소송에 도입돼야 한다고 한 제도는?,49628,1
3250,세계 최초로 능동방어시스템 고안에 앞장선 국가는?,7861,2
3251,제25회 선거에서 중증장애인이 아닌 당선자가 뽑힌 이후에 소속된 곳은?,54376,21
3252,통일주체국민회의의 구성을 명시한 법은?,6306,3
3253,프로메테우스에게 고통을 주기 위해 보낸 동물은?,4901,21
3254,펑후섬의 강한 바람 때문에 붙여진 이름은?,8945,2
3255,모라꼿으로 인해 14억 달러의 손해를 본 국가는?,21740,3
3256,도조 히데키는 누구의 사망 이후에 비황도파의 중심 인물이 되었나요?,20027,1
3257,법주사에서 동쪽으로 약 6km 지점에 위치한 봉우리의 현재 명칭은?,5463,5
3258,크라우드 펀딩 기술을 통해 뉴스를 제작하는 방식을 국내에 도입한 회사는?,39306,1
3259,쓰치야 히로시가 우수 선수상을 받은 해는?,54817,21
3260,과거 내무성이 담당하던 토목 업무를 현재 담당하고 있는 기관은?,11000,1
3261,마르카리안이 유소년기의 대부분을 살았던 나라는?,39857,2
3262,뮈라가 축출하려한 사람은?,15815,1
3263,황금방울새가 등장하는 소설의 작가는?,58924,1
3264,해적의 공격으로 인해 다른 무역로를 찾으려 했던 국가는?,6488,2
3265,호라티우스가 깊은 우정관계라고 생각한 인물은?,4917,2
3266,옐친 대통령이 의회를 해산하는 계기를 만들었던 집단은?,55723,1
3267,북대서양의 해류는 어느 지역의 해류와 유사한가?,9713,1
3268,글의 의미를 이해하여 표현하는 방법은 무엇인가요?,28963,21
3269,프리츠는 노예들에게 돼지를 놓아준 범인이 나오지 않으면 노예들의 무엇을 뽑겠다고 했나?,55151,1
3270,인공 조명이 등장하기 전 광공해를 일으킨 것은?,20995,1
3271,피에가 유니버시아드 대신 참가한 대회에서 준결승 상대는?,59322,1
3272,루르카작전의 해상함들은 그디냐에서 어디로 이동하였나요?,37060,1
3273,홍준표 후보는 소양강과 함께 어떤 것을 사례로 들며 녹조가 생기는 이유를 설명하였나?,46311,1
3274,히브리 성서에서 그리스도를 뭐라 표현했는가?,6360,1
3275,장면은 아이젠하워에게 새정부의 핵심정책은 무엇이 될 거라고 했나?,6940,2
3276,벨라사리우스에게 군권을 위임해 이탈리아 정복을 지시한 사람은?,55604,3
3277,달인을 절친으로 만들면 이득을 보는 등급은?,39117,1
3278,팔라제국에서 황제들이 신봉한 종교 외에 인정한 종교는?,35232,1
3279,델핀이 젊은 남자와 같이 녹색 광선을 본 곳은?,31988,1
3280,응고되어 있는 코코넛 오일이 녹기 시작하는 온도는?,56201,21
3281,2007년 에리트레아의 자유 지수를 하위 3등이라고 평가한 기관은?,16593,1
3282,틀라스가 지나 롤로브리지다를 위해 공격하지 않은 대상은?,48898,1
3283,슈트레제만에 대한 여론이 부정적으로 바뀌기 시작한 시기는?,18821,2
3284,콘스탄티노폴리스 총대주교에게 치명타를 안겨준 칙령을 내린 사람은?,6703,2
3285,오류가 많은 게임이라는 낙인이 찍힐 수밖에 없었던 당시 상황은?,13738,2
3286,불리한 정보를 배제하는 이유에 대해 말한 사람은?,44682,2
3287,유일하게 항원대변이가 발생하는 바이러스 유형은 무엇인가?,57877,1
3288,이안 스틸이 군에 최적화된 수로라고 말한 호수는?,34592,1
3289,갈리폴리 전투를 승리로 이끈 인물은?,44920,1
3290,1754년에 식민지 쟁탈전에서 승기를 잡은 국가는?,17823,6
3291,개미가 자신의 목적지를 찾기 위해 보는 것은?,49363,3
3292,이교주 어머니의 성씨는?,40064,18
3293,네루다가 사망할 당시 군사혁명을 일으킨 사람의 이름은?,12716,1
3294,초창기 전화번호의 길이는?,14628,1
3295,블레인이 판매자를 대신하여 판 상품은 무엇인가?,40739,1
3296,꽃잎 형태의 판 3장을 끼운 다음 13각으로 만들어진 손잡이의 위치는?,50344,1
3297,십자군은 카르부가 군대에 대처하기 위해 어디를 함락시켰는가?,21697,1
3298,김장생의 할아버지가 맡았던 직책은 무엇인가?,17711,5
3299,이오에 있는 산들 중 가장 높은 산은 무엇인가?,8275,2
3300,프라다 지아니니의 후임이 구찌의 디자인 스튜디오에 온 해는?,53047,1
3301,중국 기자들은 누구의 이름을 본떠 최강희의 별명을 지어주었나요?,45253,1
3302,법칙은 무엇을 토대로 생성되는가?,7243,20
3303,윌리엄 3세와 메리 2세를 혼인시킨 인물은 누구인가?,49111,5
3304,마렉 아스라프의 사후 우웨이스 1세가 탐내기 시작한 것은?,13605,1
3305,배우 얼굴의 형태를 많이 바꾸지 않고 간단하게 하는 화장은?,31164,1
3306,차홍녀와 황철이 만든 극단이 설립되었던 해는?,15800,2
3307,루이지애나흙파는쥐 다음으로 큰 동부흙파는쥐는?,45822,1
3308,토르고가 하던일을 이어받은 사람을 연기한 배우 이름은?,21453,4
3309,안시성을 격파하려 했지만 실패한 국가는?,18174,1
3310,해병대 자선 마라톤'행사는 며칠에 열릴 계획이었는가?,44268,1
3311,장덕의 세 번째 정규 음반에 수록된 자작곡 수는?,40819,3
3312,누가 적벽대전에서 승리했는가?,11984,21
3313,전기와 전자가 서로 유도하는 원리를 활용해 만든 물건은?,5737,2
3314,오리온 함이 배정받은 위치는 어디인가?,47853,1
3315,사람들에게 절대적으로 알라를 믿기를 가르친 사람은?,10906,21
3316,박창숙의 막내아들 이름은?,50673,21
3317,니콜라옙스크 사건을 주동한 빨치산의 리더 중 자유단 세력에 희생된 이는 누구인가?,50007,1
3318,김순이 일리 지방을 공격할 때라고 생각한 이유는?,55779,2
3319,장괴가 진유를 살해하게 된 빌미를 초래한 사람의 이름은?,29851,2
3320,이 초상화는 얼굴의 어느 방면을 그린 것인가?,52954,21
3321,하이다 과이는 하이다언어로 어떻게 해석되는가?,29475,1
3322,19세기에 박해를 받음에도 불구하고 동학과 함께 백성들 사이에 전파된 종교는?,5142,2
3323,옵발덴주는 언제부터 독자적인 발언권을 가지게 되었는가?,6850,2
3324,뉴욕에서 폭발이 일어났을 당시 폭발이 발생했다는 사실을 알린 사람은 누구였나?,44268,2
3325,프리웨어와 셰어웨어의 설치 시 공통점은?,6329,3
3326,사민당이 화력 발전보다 친환경적이라 주장하는 것은?,29215,1
3327,장경근이 일본으로 밀항했다는 사실을 알린 언론사는?,6943,2
3328,페르디난도 2세의 전 부인이 낳은 자식의 이름은?,28749,7
3329,대통령 선거에서 이기기 위해 어업협정 체결 사실을 대중에게 늦게 알린 인물은?,5347,7
3330,나히체반 칸국에 대한 관할권은 어느 나라로 옮겨졌나?,47861,1
3331,정원의 5분의 1을 소프트웨어 특기자로 뽑는 단과대가 생겨난 해는?,5219,11
3332,흑요석이 사용된 것은 구석기 시대 어느 시기인가?,53083,1
3333,식민통치기간동안 이뤄진 서구화는?,25551,1
3334,도쿠가와 이에야스는 어떤 전쟁 때문에 소마 가문을 서군으로 간주했나요?,13714,1
3335,보소 5세와 이르멘가르트의 결혼을 주선한 인물은 누구였나?,19415,2
3336,존 게일 파커 2세가 로고를 만들어준 회사는 어디에 있나요?,50097,1
3337,드라마 닥터 후를 방영한 방송사는?,39517,6
3338,기면증의 가장 유력한 발병 원인은?,11891,1
3339,두만강 지역이 처음으로 주목받은 시기는 언제인가?,5944,3
3340,군 정부의 권한 남용을 지적한 기관은?,29953,1
3341,다이묘가 새로이 만들어지는 조건은?,21552,1
3342,토마스가 캔터베리의 대주교로 활동하도록 명령한 인물은 누구인가요?,9518,1
3343,"서적 ""논고""를 영문으로 옮긴 사람은 누구인가?",23950,3
3344,오키노쿠니에 신탁으로 신풍이 적의 배를 침몰시켰다는 소문이 돈 때는?,16232,1
3345,불경에서 석가모니의 말씀을 전파하는 새는?,49074,18
3346,높은 수준의 대회에서 피스톨 그립이 가장 빈번히 사용되는 종목은?,32939,1
3347,미국의 일광절약시간제 기간이 늘어나기 시작한 해는 언제인가요?,7176,4
3348,시분할 운영 체제를 통해 사용자들에게 분배되는 것은?,13687,1
3349,요동도행군의 선발 기병부대 숫자는?,41151,2
3350,테런스 엄마의 직업은?,41624,21
3351,공세를 실패하기 전 북한군 전략의 중점은?,5903,3
3352,이순몽 장군의 자택이 설립된 시기는?,47179,3
3353,소비자 행동론은 어떤 학문에 포함된 이론인가요?,31967,21
3354,1991년까지 한국에 진출한 맥도날드의 지점은 모두 몇 곳인가?,45579,1
3355,함재기는 어디서 출동대기를 하는가?,28198,6
3356,브라이언메이는 어느 기업의 픽업을 구매했나요?,6011,2
3357,암스테르담에 시청을 세운 인물은?,47311,7
3358,결혼정보회사 선우의 설립자의 통명은?,42129,1
3359,개인 사용자가 각자 사용할 데이터베이스를 디자인하는 것을 쉽게 해준 프로그램은?,11097,1
3360,"1916년, 공유 결합이 두 원자가 전자쌍을 함께 나눠 생기는 현상이라는 것을 알아낸 인물은?",5732,2
3361,자미토프는 델라즈 분쟁을 근거로 무엇을 만들었나요?,8880,4
3362,과거의 희곡작품을 주로 취급하는 장르는?,25502,8
3363,임헌영은 어느 기관에 소속되어 있는가?,5631,14
3364,강희제가 소박한 사람이라며 칭찬한 인물은?,5028,21
3365,동인도회사를 해체한 나라는?,27931,8
3366,상숙이 본인의 당선을 기원하며 빌었던 대상은?,56347,1
3367,1945년 8월 하순 당시 조만식이 있었던 도시는?,5598,2
3368,크리올 엘리트들이 스페인 의회에게 요청한 점은 모두 몇 개인가?,41068,1
3369,밀본은 왕궁에서 누구를 대신하여 왕을 치료하였나요?,18910,1
3370,단독으로 대기권에 진입할 수 있는 기술을 처음 소유한 기체는?,7848,2
3371,왕이 동명을 죽이려하자 동명이 도피한 지역은?,9274,1
3372,ㄱ씨가 코로나 감염 여부를 무료로 확인받기 위해서는 어느 지역에서 확인받아야 하는가?,50332,1
3373,첼로와 함께 발전 조짐 이후 번갈아 연주하는 악기는?,43991,2
3374,임한경이 변호사 개업을 하기 전 직위는?,49579,4
3375,중상주의 시기에 콜베르는 어떤 국가의 산업을 보호하려 했나요?,14437,1
3376,경희대학교에 들어가 수비를 전담하게 된 선수의 키는?,16862,1
3377,천연두와 비슷하여 흔히 헷갈리는 병명은 무엇인가요?,5538,2
3378,상주시 화북면에서 문장대까지 걸리는 시간은?,5463,2
3379,마라의 죽음'의 복제품은 몇 년도부터 제작되기 시작했는가?,47161,1
3380,이유립씨가 글을 싣기 시작한 잡지사가 창간된 시기는?,9613,1
3381,훈족이 교황을 만나고 돌아가던 순례자들을 공격한 곳은?,11058,1
3382,사고의 원인을 밝히는 데에는 어떤 사람들이 참여했는가?,5061,21
3383,인간세계에서 볼바는 누구의 역할을 대신한다고 여겨졌나요?,34544,1
3384,호쿠토는 업무전화를 받고 어디로 가버렸나요?,48689,1
3385,리켈메가 대표팀에 들어갈 수 있었던 기량을 보여준 경기는?,11797,1
3386,삼척기줄다리기에서 속닥기줄은 누가 잡는 줄인가?,42157,1
3387,아시아 여자 농구 선수권 대회는 몇 년에 열렸는가?,35912,1
3388,윤직선의 아들 이름은?,5293,4
3389,재개발 이전에 프레쉬킬스 매립이었던 곳은?,13342,2
3390,"유럽 연합을 만들 때, 중요하게 여겨야 할 가치가 서술되어있는 조항은 어디인가?",8016,3
3391,우주정거장이 추락하는 사건의 원인은 무엇인가?,34121,21
3392,란돌포가 전 재산을 투자한 상품으로 하고자 한 일은?,25374,1
3393,제나라의 실질적인 권력자는 누구였는가?,35904,21
3394,고조선의 세력 축소에 대한 내용이 나와있는 책은?,5083,2
3395,연예인들은 성우에 비해 어떤 교육을 받지 못해 미숙한 연기를 보여주는가?,52487,1
3396,튀코 브라헤는 프레데리크 2세가 사망한 후 어디로 이주하나요?,4944,2
3397,현재 선수촌 형태의 시설의 시발점은 무엇이었는가?,30115,1
3398,지미 카더는 선거 공약으로 무엇을 내세웠는가?,44906,21
3399,레오 6세에 의해 감금당하여 살해된 인물은 누구인가요?,6725,2
3400,모아이를 이루는 돌의 종류는 무엇인가?,6653,5
3401,다 다른 계정으로 게시물을 올려도 무엇이 동일하다면 모든 게시물의 IP 주소는 동일한가?,11147,1
3402,폴란인의 후손들은 오늘날 뭐라 불리는가?,57625,1
3403,아버지를 존중하지 않았던 인물은 누구인가요?,41390,21
3404,입방 밀집 구조 보다 간격이 더 큰 구조는 무슨 모양을 띄고 있나요?,12197,1
3405,이오의 표면이 산으로 둘러싸여 있는 것은 어떤 현상 때문인가?,8262,14
3406,에너지 기본권의 의미를 포함하는 법 조항은?,50413,1
3407,청화백자병에서 당시의 새로운 유행양식과 높은 미적감각을 엿볼수 있는 표현 방식은?,44324,1
3408,사쿠라가 성장할 때 스피넬 선을 만든 이유는?,49888,1
3409,발터 카우프만은 《지하실의 수기》를 뭐라 표현 했는가?,8238,2
3410,척추측만증을 앓는 사람의 척추에 부정적인 영향을 끼치는 힘은 무엇인가요?,31434,1
3411,웹 브라우저의 취약점을 최소한으로 보완할 수 있는 방법은?,42357,1
3412,한국의 주먹밥과 비슷한 일본의 음식은?,41535,1
3413,영국 국방부가 공식적으로 만들어진 해는?,30328,2
3414,케네스 크레이크가 심리학에 영향력을 미친 대륙은?,59419,1
3415,심우섭을 모티브로하여 만든 인물이 등장하는 책 제목은?,16255,4
3416,혼자가 된 소영의 옆에서 큰 힘이 되어준 사람은?,43685,1
3417,임산부가 태몽을 꾸는 시기는 주로 임신전후와 또 언제인가?,22186,1
3418,1978년 세계사격선수권대회에 출전하는 사람들이 머물렀던 곳은?,30115,1
3419,에르빈의 죽음을 확인한 사람은?,55423,1
3420,옥타비아누스는 사모스섬에서 무엇으로 만들어진 선물들을 받았나?,6155,2
3421,콜초프는 인터뷰에서 라이오넬 크랩을 살해한 보상으로 무엇을 받았다고 했나?,51996,1
3422,일부 북한 사람들이 북한에 송환된 재일동포들을 낮추어 부른 단어는?,15792,1
3423,본존불의 하체의 가운데 부분에서 볼 수 있는 것은?,35363,21
3424,시미즈 건설이 기밀을 발설하여 공사에 대한 입찰을 하지 않았던 집단은?,50079,1
3425,페터 스토이베산트가 포트 캐지미어를 세웠던 장소의 현재 이름은 무엇인가?,5969,2
3426,번오기의 진군에 의해 살해 당한 대장은 누구인가?,5866,4
3427,스파르타스가 그리스의 총대주교를 만나게끔 도와준 인물은?,29613,1
3428,경정수익금으로 환경보호운동과 인류박애운동을 한 단체는?,35551,1
3429,진공흡인 유방생검술에서 1회에 많은 양의 조직을 얻을 때 사용하는 도구는?,55239,1
3430,경제적 의미의 국토란 무엇인가?,10168,4
3431,시아파가 다른 종교의 찬동을 얻기 시작한 해는?,8812,7
3432,최은영의 등단 작품은?,54072,1
3433,기체와 얼음에 둘러싸여진 c 중심핵의 모습와 유사한 모양새를 띄고 있는 행성은 무엇인가?,18878,1
3434,군주로부터 임명되었던 각료들은 퇴임 후 어떤 직위를 맡았는가?,35375,1
3435,1940년부터 독일과 함께 연합군을 공격한 나라는?,45516,3
3436,빅·잠을 부순 부대는?,7833,2
3437,비봉산성은 누구의 침략을 방어하기 위해 지어졌나요?,39316,3
3438,북한은 평양에 무엇이 있기 때문에 고조선의 도읍이 현재의 평양시라고 주장하는가?,5085,2
3439,도기가 도입되기 전부터 사용되던 요리 방법은?,7459,2
3440,스파르타와 아테네 사이에 일어난 무력적인 분쟁은?,11032,19
3441,클라이드 톰보가 명왕성을 찾아냈던 장소는?,43677,1
3442,신탁통치 오보사건은 어떤 신문사와 관련되어있나요?,38214,1
3443,로잔의 옛 명칭인 라우소니움은 어느 시대에 붙여진 것인가?,22525,1
3444,사람들의 보편적인 연대를 붕괴시키고 일부만 단결시키는 것은 무엇인가?,33435,1
3445,합동 조사반과 같은 달에 조사 결과를 발표한 기관은?,5061,21
3446,1932년 11월에 조동호를 상해로 보내라고 명령한 인물은 어디에 있었나요?,7682,2
3447,코드링턴이 바스 훈장을 수여받았던 때는 언제인가?,47853,2
3448,동시에 2발을 쏠 수 있는 무기 중 포물선 형태로 공격하는 것은 무엇인가?,21153,2
3449,의사-석유 교환 협정으로 이득을 본 베네수엘라의 정책은?,4742,1
3450,"학교 지휘부가 ""혼란을 피하여 침착하게 한강을 넘어라""라고 지시를 내린 이유는?",56188,1
3451,윤치호는 원산에 사는 사람들이 무엇에 대해 무지하다고 하였나?,5293,2
3452,한국과학기술원에서 반도체 집적 회로 제작 설비를 갖추기 위해 투자한 기간은?,56286,1
3453,예수에게 자신의 삶을 바친다는 의미에 포함되어 있는 물건은?,20997,11
3454,코우테츠가 전투에 사용된 건 언제까지인가?,11959,1
3455,호르스트 슈만이 미군의 포로에서 풀려난 연도는?,51125,1
3456,김진양을 좌우사의 직위에서 물러나게 한 조직은?,41569,21
3457,줄기 네발동물은 줄기생물군에서 무엇을 제외한 종들인가?,8491,2
3458,하산 부즈루그가 쿠첵에게 패배 후 쫓겨난 곳은?,13651,2
3459,2000년 일본 중의원 의원 총선거 당시 사사키의 경쟁자는?,47936,1
3460,창녕 포교당 목조여래좌상과 대구 동화사 대웅전 목조삼세불좌상 중 먼저 만들어진 것은?,47336,1
3461,수만 명의 사람들이 아바시제의 사퇴를 요청하러 간 곳은?,26288,2
3462,안중근의 동생이 실종된 지역은?,27570,21
3463,노부스 호모들의 원래 신분은?,49068,1
3464,풀 팽창식 사이클은 다른 사이클과 비교했을 때 어떤 문제를 가지고 있는가?,42815,1
3465,정치에 자신이 영향력을 행사할 수 없다고 생각하는 사람들을 분석한 인물은?,17931,7
3466,코알라가 하루 대부분을 잠을 자는 데 영향을 끼친 것은?,5366,2
3467,진왕 정 15년 진나라가 조나라를 공격할 때 가장 먼저 공격한 지역은 어디인가?,5867,4
3468,아노머가 안정적인 상태가 되기 위해 아노머기와 고리의 다른 작용기 사이에서 이루어지는 반응은 무엇인가?,35947,1
3469,쿼텃이 중동 평화 로드맵으로 이스라엘과 팔레스타인 사이에서 끝나기를 바라는 것은?,11495,1
3470,2001년 노스 지역 선거에서 459표를 받은 인물이 인터넷에서 사용하는 명칭은?,11155,1
3471,아 바오아 쿠를 다시 침략하도록 지휘한 사람은?,7835,2
3472,비잔틴 제국의 황제와 누르 앗딘이 평화협정을 맺은 지 3년 후에 베르트랑은 어떤 전쟁에 참전했나?,23378,1
3473,사패산 송추계곡에서 발원한 하천의 이전 명칭은?,16610,1
3474,네델란드가 경제적인 면 뿐 아니라 문화적인 면으로도 가장 전성기를 이룬 시기는?,13966,21
3475,지금까지도 전통도자기를 제조하는 도예가들 다수가 살고 있는 곳은?,46229,1
3476,프랑스가 베트남을 공격한 명분은?,48704,1
3477,라오스에서 독립선언이 이루어진 해에 심각한 식량 부족을 겪은 나라는?,48684,1
3478,에렌을 조사병단으로 투입하기 위해 에렌을 때렸던 인물은?,55417,2
3479,오드리의 남지친구의 직업은?,47564,1
3480,우에노가 공식적으로 사과받은 인물의 직위는?,41511,1
3481,펠리페는 무엇을 조종하는 훈련을 받았나요?,20343,2
3482,기원전 25년에 킬리키아의 서쪽 땅을 다스린 인물은?,60063,1
3483,전염병이 에티오피아에서 시작했다고 기록한 사람은?,57724,1
3484,진양서류가 화석 상태로 남아있을 가능성이 희박한 원인은 무엇인가?,8486,3
3485,프랑스군의 옆을 공격하여 그들을 퇴각시켰던 집단은?,18862,17
3486,국가운영 체제가 국가자본주의로 가게된 것은 어느 계급의 변질 때문인가?,51247,1
3487,노르웨이어에 많은 영향을 준 언어가 속한 그룹은?,6299,4
3488,승부 조작에 관한 신고를 받은 곳은?,52501,1
3489,선고 된 형의 집행을 뒤로 미루는 것을 무엇이라고 하는가?,17585,10
3490,헬렌 레너드 헤이가 아들이 3살일 때 머물렀던 곳은?,24482,1
3491,족장에서 황제로 진급한 인물이 위미르를 깔보며 불렀던 명칭은?,55153,1
3492,아얌을 사용하던 사람은?,19258,1
3493,김홍륙이 지냈던 벼슬 중 가장 높은 직위를 가진 벼슬의 이름은 무엇인가?,14037,21
3494,후지타카가 나데시코와 혼인할 당시 후지타카의 나이는?,49924,1
3495,서경우는 언제 처음 관직에 올랐나?,44588,21
3496,토라에게 작은 린트부름을 선물한 인물은?,46807,1
3497,인권과 티베트 운동가 연합이 뉴욕에서 집회를 열어 석방시키고자 한 사람은?,33621,1
3498,최열이 사도가 되기 위해 지불한 금액은?,31382,1
3499,많은 사람들에게 교도소의 문제점을 알린 인물은?,40919,10
3500,미에슈코 1세의 왕비의 국적은?,55632,1
3501,그로스테스트가 박탈 이론을 이용해 순수 결핍으로 생각했던 단어는?,25791,1
3502,감염내과 전문의들은 어떤 병의 원인을 알아내는 것에 도움을 주는가?,58032,1
3503,사단장이 포로의 진술 내용을 재확인하라고 명령한 사람은?,15329,1
3504,리처드 액셀이 과학에 대한 태도를 바꾼 기관은 어디인가?,38841,21
3505,"저온 보관 기술이 개발되지 않았을 당시, 브로콜리보다 더 많이 유통된 것은?",19729,1
3506,세금 납부 영수증이 여권의 기능을 대신할 수 있는 나라는?,4940,2
3507,아디아포라와 선악이 서로 무관하다고 주장한 사람은 누구인가?,58589,1
3508,이셴 층을 두가지 방법으로 측정했을 때 다른 결과가 나온 부분은?,39830,1
3509,기후 변화 대응 체계 해소 취지에 선구할 수 있는 방안으로 대두되는 농업 장소는?,19962,1
3510,"공장제 수공업에서 기계제 대공장으로, 자본주의적 생산관계가 형성되는 전환점을 무엇이라고 하는가?",13977,1
3511,오마의걸의 ‘violet 버전‘ 음반 표지의 배경은 무엇인가?,51167,1
3512,1967-68 시즌의 우승팀은 누구인가?,31124,1
3513,노르드인 탐험가들이 북대서양 해안에서 발견한 땅 중 가장 늦게 발견된 곳은?,44254,1
3514,옛날 어부들이 육수를 만들기 위해 사용했던 것은?,23175,1
3515,"최성면, 이원용과 함께 팀을 다시 꾸린 인물은?",28621,1
3516,로크리누스가 훔베르를 살해한 방법은?,44237,1
3517,정조가 태어난 해는?,7938,18
3518,제임스 로건에게 땅을 판 펜실베이니아 지역의 원주민은?,34513,1
3519,공정 러시아당에서 빈부격차를 줄이기위해 채택해야 한다고 주장하는 세제는?,32155,1
3520,성 베네딕도가 수도사들에게 반드시 읽어야 한다고 권하는 것은 누구의 저서인가?,30550,7
3521,유란시아 재단은 2000년에 몇 권의 책을 팔았는가?,15867,2
3522,금강 자전거길의 종착지는 어디인가?,34872,1
3523,세계인권선언과 국제인권규약을 비교했을 때 어떤 것이 더 세세한 규약을 담고있나?,28063,1
3524,청주시에서 학생요금은 무엇에 따라 달라지나요?,7882,3
3525,키루스의 애인 아스파시아의 원래 이름은?,51589,1
3526,엔베르 호자와 같이 종속지의 혁명이 인민민주주의의 혁명이라고 강조한 자는?,46559,1
3527,인도에서 제일 많이 알려진 악기의 가장 일반적인 형태는?,22581,1
3528,텐스카타와의 개명전 이름은?,36331,21
3529,방실이가 출생한 지역은 어디인가요?,12840,1
3530,박근혜 후보 대선 캠프에서 윤씨의 직책은?,33527,1
3531,신일고는 어디에 있는가?,49557,21
3532,자신의 이익을 위해서 옳지 못한 일을 주저없이 행동에 옮기는 이를 뭐라 하는가?,25181,21
3533,위대한 탄생은 초기에 어떤 프로그램을 모방했다고 비난을 받았나요?,26569,3
3534,강재구 대위의 사망일은?,17523,1
